name_contract_type,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,amt_credit,amt_annuity,amt_goods_price,name_type_suite,name_income_type,name_education_type,name_family_status,name_housing_type,region_population_relative,days_birth,days_employed,days_registration,days_id_publish,flag_emp_phone,flag_work_phone,flag_cont_mobile,flag_phone,cnt_fam_members,region_rating_client,region_rating_client_w_city
1,2,2,2,0,216000.0,450000.0,27193.5,450000.0,4,7,2,3,2,0.026392000000000002,-16891,-2730,-7519.0,-434,1,1,1,1,1.0,2,2
1,2,2,1,1,180000.0,675000.0,36747.0,675000.0,4,8,5,4,2,0.035792000000000004,-12147,-2178,-6189.0,-1719,1,2,1,2,2.0,2,2
1,2,2,2,0,67500.0,127350.0,6597.0,112500.0,4,3,2,4,2,0.019101,-22994,365243,-9705.0,-4078,2,2,1,2,1.0,2,2
1,2,2,2,0,54000.0,119925.0,11097.0,112500.0,1,3,2,3,2,0.010276,-25104,365243,-4182.0,-4210,2,2,1,2,1.0,2,2
1,2,2,1,1,81000.0,532494.0,30699.0,454500.0,4,3,2,5,2,0.009334,-19525,365243,-5077.0,-1589,2,2,1,1,3.0,2,2
1,2,2,1,0,63000.0,808650.0,26217.0,675000.0,4,7,2,5,2,0.018209,-18302,-1373,-10539.0,-1210,1,2,1,2,2.0,3,3
1,1,1,2,1,157500.0,318528.0,25294.5,252000.0,4,8,2,5,2,0.0228,-12027,-1720,-3867.0,-4420,1,2,1,1,3.0,2,2
1,2,2,1,0,157500.0,700830.0,22738.5,585000.0,7,7,2,2,2,0.01885,-16518,-3592,-3627.0,-44,1,2,1,2,2.0,2,2
1,1,2,2,1,180000.0,888840.0,29016.0,675000.0,5,8,2,2,2,0.007114,-12648,-2802,-2109.0,-4594,1,2,1,2,3.0,2,2
2,1,2,1,3,180000.0,540000.0,27000.0,540000.0,4,8,5,5,2,0.02461,-15326,-1038,-782.0,-792,1,2,1,2,5.0,2,2
1,2,2,1,1,202500.0,771493.5,25627.5,666000.0,4,7,5,6,2,0.005313,-16475,-17,-1225.0,-25,1,2,1,2,2.0,2,2
1,1,2,2,3,225000.0,746280.0,49873.5,675000.0,4,8,2,5,2,0.006233,-14033,-328,-544.0,-554,1,1,1,2,5.0,2,2
1,2,2,2,2,49500.0,278460.0,19930.5,225000.0,4,7,2,5,2,0.031329,-13873,-1282,-632.0,-5042,1,2,1,2,4.0,2,2
1,2,2,1,1,202500.0,436032.0,28516.5,360000.0,4,8,5,2,2,0.032561,-10127,-111,-1724.0,-337,1,2,1,1,3.0,1,1
1,2,1,2,0,90000.0,227520.0,8172.0,180000.0,4,3,2,2,2,0.025164,-21703,365243,-9849.0,-4980,2,2,1,1,2.0,2,2
1,2,2,2,0,90000.0,67500.0,6705.0,67500.0,4,7,2,5,5,0.018209,-19785,-9919,-9342.0,-3310,1,1,1,1,2.0,3,3
1,2,2,2,0,180000.0,254700.0,25321.5,225000.0,5,7,2,6,2,0.00496,-13620,-1403,-5451.0,-4225,1,2,1,2,1.0,2,2
1,1,1,1,0,337500.0,876078.0,49050.0,765000.0,4,8,5,4,2,0.072508,-13210,-225,-7318.0,-4397,1,2,1,2,1.0,1,1
1,1,2,1,1,315000.0,2250000.0,83515.5,2250000.0,4,8,5,5,2,0.032561,-11177,-1514,-64.0,-2793,1,2,1,2,3.0,1,1
1,2,2,1,0,225000.0,1040985.0,30568.5,909000.0,4,8,5,4,2,0.0038179999999999998,-14823,-185,-1147.0,-4138,1,2,1,2,1.0,2,2
1,2,2,1,0,225000.0,684054.0,77494.5,630000.0,4,8,2,3,2,0.006629,-23656,-11883,-7125.0,-4681,1,2,1,1,1.0,2,2
1,2,1,1,2,225000.0,1256400.0,36864.0,900000.0,4,8,2,5,2,0.019688999999999998,-14091,-5664,-8127.0,-2462,1,2,1,2,4.0,2,2
1,1,1,2,2,157500.0,720000.0,28552.5,720000.0,4,8,2,5,6,0.030755,-14144,-4516,-1516.0,-4616,1,2,1,1,4.0,2,2
2,2,2,2,2,112500.0,270000.0,13500.0,270000.0,4,7,2,5,2,0.009656999999999999,-13584,-680,-350.0,-2097,1,2,1,2,4.0,2,2
1,1,2,2,0,292500.0,1024740.0,55719.0,900000.0,4,7,5,4,2,0.006207,-10010,-240,-4629.0,-2680,1,1,1,1,1.0,2,2
1,2,2,2,1,121500.0,1102500.0,32364.0,1102500.0,4,1,2,5,5,0.009656999999999999,-13957,-410,-5038.0,-4630,1,1,1,1,3.0,2,2
1,2,2,1,0,157500.0,544491.0,16047.0,454500.0,5,7,2,5,2,0.010147,-17947,-5025,-11812.0,-1505,1,2,1,2,2.0,2,2
2,2,2,2,0,135000.0,405000.0,20250.0,405000.0,2,7,2,5,2,0.008473999999999999,-19070,-837,-6789.0,-2595,1,1,1,2,2.0,2,2
1,1,1,1,1,108000.0,912240.0,30276.0,787500.0,7,8,2,5,2,0.018634,-17850,-2899,-2880.0,-1400,1,2,1,2,3.0,2,2
1,2,2,1,0,216000.0,679671.0,28926.0,607500.0,4,7,2,5,2,0.010966,-18341,-701,-9730.0,-1876,1,2,1,2,2.0,2,2
2,2,2,2,0,67500.0,180000.0,9000.0,180000.0,4,7,2,3,6,0.003069,-16614,-551,-6098.0,-166,1,2,1,2,1.0,3,3
1,2,2,1,0,135000.0,364896.0,19926.0,315000.0,4,7,2,5,2,0.016612000000000002,-15887,-468,-4604.0,-3739,1,2,1,2,2.0,2,2
1,1,1,1,0,112500.0,312768.0,20353.5,270000.0,4,7,2,5,2,0.028663,-23187,-1896,-5213.0,-4265,1,2,1,2,2.0,2,2
1,2,2,2,2,144000.0,1288350.0,37800.0,1125000.0,4,7,2,2,3,0.010966,-13803,-281,-640.0,-3215,1,1,1,1,4.0,2,2
1,1,1,1,2,135000.0,781920.0,50148.0,675000.0,7,8,2,5,2,0.035792000000000004,-12994,-1330,-2588.0,-1202,1,2,1,2,4.0,2,2
1,2,2,1,1,225000.0,1483231.5,51687.0,1354500.0,4,7,2,5,2,0.010147,-20191,-1699,-6040.0,-3723,1,2,1,2,3.0,2,2
1,1,2,1,2,135000.0,590337.0,28530.0,477000.0,4,7,2,5,2,0.018029,-11978,-3947,-6005.0,-4099,1,2,1,1,4.0,3,2
1,1,1,1,0,90000.0,101880.0,10827.0,90000.0,4,7,2,5,5,0.005144,-20945,-7359,-7395.0,-4287,1,1,1,2,2.0,2,2
1,1,2,1,0,112500.0,161730.0,13833.0,135000.0,4,7,5,5,2,0.028663,-9720,-573,-689.0,-2193,1,1,1,1,2.0,2,2
1,1,2,2,1,247500.0,447768.0,35505.0,405000.0,4,7,2,5,2,0.010006000000000001,-17103,-5021,-221.0,-647,1,1,1,2,3.0,2,2
1,2,2,1,0,135000.0,495216.0,26995.5,427500.0,4,7,2,5,2,0.008019,-12824,-154,-6764.0,-126,1,2,1,2,2.0,2,2
1,2,2,1,0,225000.0,402939.0,19381.5,306000.0,4,7,2,5,2,0.010147,-19914,-3408,-7647.0,-3444,1,2,1,1,2.0,2,2
1,2,2,1,0,90000.0,808650.0,23643.0,675000.0,4,3,2,2,2,0.007305,-22389,365243,-12314.0,-4884,2,2,1,2,2.0,3,3
1,2,2,1,2,67500.0,76410.0,4513.5,67500.0,4,7,2,5,2,0.0105,-15293,-5317,-4699.0,-4753,1,1,1,2,4.0,3,3
1,2,1,2,1,72000.0,90000.0,6529.5,90000.0,4,7,2,5,6,0.010966,-11259,-164,-808.0,-3951,1,2,1,2,3.0,2,2
1,1,1,1,0,202500.0,270000.0,14134.5,270000.0,4,7,2,5,2,0.025164,-19530,-1940,-7092.0,-3060,1,2,1,1,2.0,2,2
1,2,2,1,0,225000.0,490495.5,50391.0,454500.0,4,7,2,5,2,0.006629,-17715,-1256,-5284.0,-1238,1,2,1,2,2.0,2,2
1,1,1,1,0,292500.0,1078200.0,34911.0,900000.0,4,8,5,5,2,0.04622,-21646,-2127,-381.0,-4264,1,2,1,1,2.0,1,1
1,1,1,1,0,315000.0,824544.0,52825.5,720000.0,4,7,2,4,2,0.04622,-15377,-4398,-34.0,-5046,1,2,1,2,1.0,1,1
1,2,2,1,0,90000.0,312768.0,16119.0,270000.0,4,3,2,4,2,0.018634,-23090,365243,-7062.0,-2979,2,2,1,1,1.0,2,2
1,2,2,1,0,135000.0,81000.0,9135.0,81000.0,4,7,2,2,2,0.025164,-16273,-1605,-939.0,-1092,1,2,1,2,2.0,2,2
1,1,1,1,0,180000.0,427500.0,21955.5,427500.0,4,3,2,5,2,0.018209,-20672,365243,-3315.0,-3299,2,2,1,2,2.0,3,3
1,1,2,1,0,180000.0,180000.0,20488.5,180000.0,4,7,5,4,4,0.011656999999999999,-10038,-1746,-4742.0,-2723,1,1,1,2,1.0,1,1
1,2,2,1,0,90000.0,522000.0,22243.5,522000.0,4,8,2,5,2,0.026392000000000002,-14974,-2389,-7478.0,-4099,1,1,1,2,2.0,2,2
1,1,1,1,0,315000.0,1575000.0,41548.5,1575000.0,5,7,2,5,2,0.008625,-13640,-3339,-3522.0,-5525,1,1,1,1,2.0,2,2
1,2,2,1,0,108000.0,585000.0,32665.5,585000.0,5,3,5,3,2,0.009549,-23456,365243,-2267.0,-4483,2,2,1,1,1.0,2,2
1,2,2,1,0,121500.0,1215000.0,48186.0,1215000.0,4,3,5,5,2,0.018209,-23037,365243,-2017.0,-4082,2,2,1,2,2.0,3,3
1,2,2,1,0,112500.0,723996.0,34960.5,585000.0,4,8,2,4,2,0.019688999999999998,-8302,-278,-1219.0,-959,1,2,1,1,1.0,2,2
1,2,2,2,0,157500.0,1256400.0,36864.0,900000.0,4,8,2,3,5,0.032561,-18810,-995,-9761.0,-2290,1,2,1,2,1.0,1,1
1,1,2,1,0,225000.0,675000.0,17937.0,675000.0,4,8,5,5,2,0.026392000000000002,-13685,-3281,-7727.0,-4477,1,1,1,1,2.0,2,2
1,2,2,2,0,85500.0,225000.0,18040.5,225000.0,4,7,2,5,2,0.014464,-10571,-1028,-643.0,-1899,1,2,1,2,2.0,2,2
1,1,2,1,0,180000.0,427450.5,23319.0,369000.0,4,8,2,5,2,0.010276,-11180,-1313,-4774.0,-3699,1,2,1,2,2.0,2,2
2,2,2,1,0,90000.0,337500.0,16875.0,337500.0,4,3,5,5,2,0.032561,-21497,365243,-14502.0,-4288,2,2,1,1,2.0,1,1
2,2,2,1,1,135000.0,180000.0,9000.0,180000.0,7,7,2,5,2,0.010006000000000001,-9135,-460,-1219.0,-1815,1,1,1,1,3.0,2,1
1,2,2,1,0,157500.0,1710000.0,66262.5,1710000.0,4,7,2,5,2,0.004849,-23127,-9274,-817.0,-4173,1,2,1,2,2.0,2,2
1,1,1,1,0,308250.0,1305000.0,38281.5,1305000.0,5,7,2,2,2,0.026392000000000002,-15612,-1106,-8060.0,-4018,1,1,1,1,2.0,2,2
1,2,1,1,0,108000.0,646920.0,18670.5,540000.0,4,3,2,3,2,0.019101,-23650,365243,-11380.0,-4923,2,2,1,2,1.0,2,2
1,2,1,1,0,135000.0,497520.0,39438.0,450000.0,5,7,2,5,2,0.025164,-12246,-1787,-1002.0,-4898,1,2,1,2,2.0,2,2
1,1,1,2,0,67500.0,364896.0,16200.0,315000.0,4,3,2,5,2,0.0060079999999999995,-21812,365243,-12539.0,-5030,2,2,1,1,2.0,2,2
1,1,2,1,0,180000.0,254700.0,16407.0,225000.0,4,3,2,3,2,0.072508,-23946,365243,-6935.0,-3948,2,2,1,2,1.0,1,1
1,2,2,1,1,112500.0,675000.0,21906.0,675000.0,4,8,2,3,2,0.025164,-17957,-4942,-7868.0,-1478,1,1,1,2,2.0,2,2
2,2,1,1,0,73341.0,135000.0,6750.0,135000.0,4,8,5,4,2,0.018801,-9157,-146,-2926.0,-1822,1,2,1,2,1.0,2,2
1,2,2,1,0,135000.0,747000.0,38268.0,747000.0,4,8,2,2,2,0.026392000000000002,-12585,-870,-6120.0,-4734,1,2,1,2,2.0,2,2
1,1,1,1,2,180000.0,675000.0,29862.0,675000.0,4,7,5,5,6,0.015221,-14445,-3218,-5173.0,-5186,1,2,1,1,4.0,2,2
2,2,2,1,0,112500.0,180000.0,9000.0,180000.0,7,7,2,2,3,0.028663,-10755,-1185,-765.0,-3443,1,2,1,2,2.0,2,2
1,1,1,1,1,121500.0,263686.5,17298.0,238500.0,7,7,2,5,2,0.014464,-17847,-448,-3595.0,-1381,1,2,1,2,3.0,2,2
1,2,2,1,0,202500.0,225000.0,22383.0,225000.0,5,3,5,5,2,0.026392000000000002,-24891,365243,-2120.0,-2019,2,2,1,1,2.0,2,2
1,2,2,2,0,157500.0,450000.0,21888.0,450000.0,4,7,2,2,2,0.010032,-9907,-648,-5628.0,-2567,1,2,1,2,2.0,2,2
1,1,1,2,0,202500.0,526491.0,26878.5,454500.0,4,7,5,5,2,0.022625,-14811,-7668,-1761.0,-4268,1,1,1,1,2.0,2,2
1,1,2,2,0,135000.0,224136.0,17707.5,198000.0,4,7,2,6,2,0.022625,-14726,-142,-3458.0,-2690,1,2,1,2,1.0,2,2
1,2,2,2,1,153000.0,292500.0,14355.0,292500.0,4,7,3,5,2,0.015221,-11881,-716,-2283.0,-4417,1,1,1,1,3.0,2,2
1,2,2,1,0,202500.0,675000.0,29862.0,675000.0,4,3,2,5,2,0.028663,-21185,365243,-1702.0,-4229,2,2,1,2,2.0,2,2
1,2,2,1,0,202500.0,1271281.5,65956.5,1201500.0,5,7,5,5,2,0.019101,-14247,-2993,-3842.0,-4142,1,2,1,2,2.0,2,2
1,2,2,1,0,157500.0,835380.0,35392.5,675000.0,4,8,2,3,2,0.00963,-20984,-7148,-8781.0,-3962,1,2,1,1,1.0,2,2
1,1,1,2,1,225000.0,1019205.0,31032.0,774000.0,4,8,2,4,2,0.072508,-11356,-602,-335.0,-3224,1,2,1,2,2.0,1,1
1,1,2,1,1,225000.0,223884.0,24241.5,202500.0,4,8,2,5,2,0.04622,-17186,-1116,-4258.0,-730,1,2,1,2,3.0,1,1
1,1,1,2,0,135000.0,334152.0,17059.5,270000.0,5,7,2,5,2,0.026392000000000002,-10427,-1274,-2609.0,-3027,1,2,1,2,2.0,2,2
1,2,2,1,0,270000.0,473760.0,48676.5,450000.0,4,7,2,5,2,0.020713,-16223,-3077,-3425.0,-5501,1,2,1,2,2.0,3,1
2,2,2,1,0,112500.0,540000.0,27000.0,540000.0,4,1,2,5,2,0.0060079999999999995,-19045,-11916,-6644.0,-2566,1,2,1,2,2.0,2,2
1,1,2,2,0,63000.0,426645.0,22468.5,324000.0,6,8,2,4,2,0.018634,-12209,-1572,-6348.0,-4551,1,2,1,1,1.0,2,2
1,1,2,1,1,112500.0,571486.5,31131.0,454500.0,4,7,2,5,2,0.022625,-8292,-166,-3062.0,-16,1,2,1,2,3.0,2,2
1,2,2,1,0,180000.0,187704.0,9256.5,148500.0,4,7,2,2,2,0.019688999999999998,-9105,-482,-5874.0,-1139,1,2,1,2,2.0,2,2
1,2,2,1,0,292500.0,254700.0,15709.5,225000.0,4,3,2,3,2,0.016612000000000002,-24006,365243,-2239.0,-4447,2,2,1,2,1.0,2,2
2,2,2,1,0,225000.0,675000.0,33750.0,675000.0,4,7,2,4,2,0.008019,-22794,-15632,-7959.0,-4311,1,2,1,1,1.0,2,2
1,1,1,1,0,135000.0,237024.0,15970.5,180000.0,7,7,3,4,2,0.020713,-9011,-100,-7897.0,-1654,1,2,1,2,1.0,3,3
1,1,2,1,0,225000.0,451804.5,35824.5,369000.0,4,1,2,5,2,0.01885,-16546,-1480,-2196.0,-7,1,2,1,2,2.0,2,2
1,1,2,2,0,157500.0,208512.0,21892.5,180000.0,4,7,5,5,2,0.022625,-14534,-3397,-3776.0,-5113,1,1,1,2,2.0,2,2
1,2,2,1,0,157500.0,263686.5,15268.5,238500.0,4,1,2,5,2,0.0105,-16098,-3131,-7189.0,-4143,1,2,1,2,2.0,3,3
1,1,2,2,0,180000.0,1071000.0,31315.5,1071000.0,4,7,5,5,3,0.018029,-14659,-1228,-688.0,-1107,1,1,1,2,2.0,3,3
1,2,2,1,0,87750.0,1206954.0,35419.5,945000.0,4,3,5,5,2,0.019101,-22510,365243,-6983.0,-4765,2,2,1,1,2.0,2,2
1,1,2,2,2,292500.0,239850.0,25960.5,225000.0,4,7,2,5,2,0.01885,-10788,-2573,-5248.0,-3478,1,1,1,1,4.0,2,2
1,2,1,1,1,121500.0,288873.0,21064.5,238500.0,4,7,5,5,2,0.018029,-10203,-59,-6422.0,-2513,1,2,1,2,3.0,3,3
1,2,2,1,0,67500.0,622413.0,26500.5,495000.0,7,7,2,5,2,0.005002,-15076,-4917,-1725.0,-2325,1,2,1,1,2.0,3,3
1,2,2,1,0,180000.0,630000.0,30438.0,630000.0,4,7,5,5,2,0.030755,-17013,-7426,-3274.0,-539,1,2,1,2,2.0,2,2
1,2,2,2,0,90000.0,381528.0,12109.5,315000.0,4,7,5,4,2,0.018209,-9627,-189,-709.0,-2301,1,2,1,2,1.0,3,3
1,2,2,1,1,135000.0,781920.0,32868.0,675000.0,4,8,5,5,2,0.022625,-11631,-782,-7868.0,-2992,1,1,1,1,3.0,2,2
1,1,1,1,0,225000.0,481855.5,49374.0,463500.0,7,7,2,5,2,0.025164,-11996,-2907,-2562.0,-4623,1,2,1,2,2.0,2,2
1,1,1,2,1,270000.0,521280.0,31500.0,450000.0,4,8,2,2,2,0.019688999999999998,-13534,-1420,-1602.0,-4133,1,2,1,2,3.0,2,2
1,1,1,1,2,225000.0,254700.0,26874.0,225000.0,7,7,2,5,2,0.00733,-19297,-554,-7173.0,-2853,1,2,1,2,4.0,2,2
1,1,1,1,0,450000.0,1575000.0,55800.0,1575000.0,4,8,5,5,2,0.026392000000000002,-18213,-2363,-4627.0,-1761,1,1,1,1,2.0,2,2
1,2,1,1,1,112500.0,152820.0,18265.5,135000.0,4,8,2,6,2,0.003069,-10471,-1753,-4922.0,-2885,1,2,1,2,2.0,3,3
1,2,2,1,0,135000.0,640080.0,31261.5,450000.0,4,1,2,5,2,0.031329,-20385,-2875,-4025.0,-3617,1,2,1,2,2.0,2,2
1,1,1,1,0,36000.0,284400.0,10849.5,225000.0,4,3,2,2,2,0.018209,-22078,365243,-6748.0,-4542,2,2,1,1,2.0,3,3
1,1,1,1,0,180000.0,407727.0,32341.5,333000.0,5,7,2,5,2,0.020713,-20317,-2334,-10946.0,-3680,1,2,1,2,2.0,3,3
1,2,2,2,1,171000.0,1270746.0,42124.5,1138500.0,4,1,2,5,2,0.00496,-15864,-8215,-2463.0,-2451,1,2,1,2,3.0,2,2
1,2,1,1,0,135000.0,247275.0,17716.5,225000.0,4,7,2,5,2,0.006852,-19997,-645,-2391.0,-3399,1,1,1,1,2.0,3,3
1,2,2,1,0,157500.0,545040.0,20677.5,450000.0,5,3,2,3,2,0.031329,-23444,365243,-14604.0,-4655,2,2,1,2,1.0,2,2
1,2,2,1,0,382500.0,450000.0,30204.0,450000.0,5,8,3,5,2,0.072508,-10442,-864,-4750.0,-243,1,2,1,1,2.0,1,1
1,1,2,1,0,90000.0,101880.0,10939.5,90000.0,4,7,2,5,2,0.035792000000000004,-18665,-837,-6710.0,-2210,1,2,1,2,2.0,2,2
1,2,2,1,0,63000.0,675000.0,19737.0,675000.0,4,3,2,3,2,0.035792000000000004,-23420,365243,-14293.0,-4749,2,2,1,1,1.0,2,2
1,2,1,1,0,157500.0,497520.0,28692.0,450000.0,4,8,2,4,2,0.02461,-13989,-1350,-8112.0,-4715,1,1,1,1,1.0,2,2
1,2,2,1,0,270000.0,545040.0,26640.0,450000.0,4,8,5,4,2,0.04622,-9324,-872,-599.0,-616,1,2,1,2,1.0,1,1
1,2,2,2,0,270000.0,630000.0,23274.0,630000.0,5,7,2,2,2,0.008019,-21292,-1491,-11804.0,-4059,1,1,1,1,2.0,2,2
2,1,2,1,0,166500.0,495000.0,24750.0,495000.0,4,8,2,5,2,0.011703,-21535,-2828,-3182.0,-4673,1,2,1,2,2.0,2,2
1,2,2,2,2,202500.0,787131.0,44082.0,679500.0,4,8,2,5,2,0.04622,-13080,-3429,-4198.0,-5241,1,2,1,2,4.0,1,1
1,1,1,1,0,76500.0,545040.0,20677.5,450000.0,4,7,2,3,2,0.031329,-20348,-7115,-1799.0,-2780,1,2,1,2,1.0,2,2
1,1,2,2,0,90000.0,101880.0,10827.0,90000.0,4,7,2,4,6,0.008865999999999999,-8400,-338,-4664.0,-1078,1,1,1,1,1.0,2,2
1,1,1,1,0,315000.0,90000.0,4504.5,90000.0,4,7,2,4,6,0.0228,-10935,-422,-5251.0,-3364,1,2,1,1,1.0,2,2
1,1,2,2,0,112500.0,225000.0,14647.5,225000.0,5,8,5,5,2,0.032561,-11287,-3894,-3134.0,-3950,1,2,1,1,2.0,1,1
1,2,2,2,0,157500.0,450000.0,17095.5,450000.0,4,7,2,5,2,0.019101,-21154,-951,-5892.0,-3720,1,1,1,2,2.0,2,2
1,2,2,1,0,180000.0,582804.0,25803.0,463500.0,4,1,5,6,2,0.02461,-17674,-6788,-10598.0,-1205,1,1,1,1,1.0,2,2
1,2,2,2,0,81000.0,640080.0,23121.0,450000.0,4,3,2,5,2,0.018801,-21419,365243,-13511.0,-4287,2,2,1,2,2.0,2,2
1,2,2,2,0,135000.0,1223010.0,47983.5,1125000.0,4,7,3,5,2,0.032561,-10390,-370,-8697.0,-1864,1,2,1,2,2.0,1,1
1,2,2,2,0,108000.0,364896.0,23449.5,315000.0,4,3,2,3,5,0.009334,-23338,365243,-11761.0,-4820,2,2,1,1,1.0,2,2
1,2,2,1,0,112500.0,481495.5,31833.0,454500.0,4,3,2,5,2,0.0105,-22759,365243,-124.0,-2596,2,2,1,1,2.0,3,3
1,2,2,2,0,69750.0,675000.0,20596.5,675000.0,4,3,2,5,2,0.014519999999999996,-22606,365243,-930.0,-4475,2,2,1,2,2.0,2,2
1,2,2,1,0,81000.0,536917.5,19282.5,463500.0,4,7,2,3,2,0.031329,-17941,-535,-13472.0,-1493,1,2,1,2,1.0,2,2
2,2,2,1,1,112500.0,135000.0,6750.0,135000.0,4,8,2,4,2,0.018209,-9259,-2382,-3948.0,-1918,1,1,1,1,2.0,3,3
1,1,2,1,0,315000.0,946503.0,42898.5,846000.0,4,7,2,5,6,0.0038130000000000004,-9178,-633,-4829.0,-1622,1,2,1,2,2.0,2,2
1,2,2,1,0,180000.0,188685.0,14944.5,157500.0,4,7,2,3,2,0.006305,-21140,-385,-4410.0,-2820,1,2,1,2,1.0,3,3
2,2,2,1,0,225000.0,180000.0,9000.0,180000.0,4,8,3,2,2,0.04622,-9166,-1450,-9166.0,-547,1,2,1,2,2.0,1,1
1,1,1,1,1,112500.0,226908.0,11164.5,148500.0,4,7,2,5,2,0.025164,-14923,-273,-3883.0,-4003,1,2,1,2,3.0,2,2
2,2,2,2,0,67500.0,202500.0,10125.0,202500.0,4,8,2,5,2,0.025164,-19676,-4483,-5545.0,-3236,1,2,1,2,2.0,2,2
1,1,2,1,0,270000.0,1800000.0,62698.5,1800000.0,4,7,2,5,2,0.007273999999999998,-17099,-499,-5508.0,-649,1,2,1,2,2.0,2,2
1,2,2,1,1,157500.0,807984.0,26833.5,697500.0,4,8,2,2,2,0.031329,-17438,-3668,-10185.0,-974,1,2,1,2,3.0,2,2
1,2,1,1,1,360000.0,493497.0,48942.0,454500.0,4,8,5,5,2,0.006629,-14882,-436,-1140.0,-4606,1,2,1,2,3.0,2,2
1,2,2,2,0,315000.0,1024290.0,30078.0,855000.0,5,7,2,5,2,0.019101,-17498,-1355,-8464.0,-1050,1,2,1,2,2.0,2,2
1,2,2,1,0,247500.0,517788.0,19647.0,427500.0,4,3,5,5,2,0.010032,-20435,365243,-2565.0,-3916,2,2,1,2,2.0,2,2
2,1,1,1,0,765000.0,1350000.0,67500.0,1350000.0,4,8,5,4,2,0.002506,-11788,-3144,-5643.0,-3962,1,2,1,2,1.0,2,2
1,2,2,1,0,166500.0,675000.0,24246.0,675000.0,5,7,2,5,2,0.035792000000000004,-11285,-3473,-1929.0,-3094,1,1,1,1,2.0,2,2
1,2,2,1,0,157500.0,528633.0,22527.0,472500.0,4,8,2,5,2,0.0105,-19323,-571,-67.0,-2779,1,2,1,2,2.0,3,3
1,2,2,1,0,45000.0,448056.0,16222.5,315000.0,2,3,2,5,2,0.028663,-23195,365243,-9513.0,-4535,2,2,1,1,2.0,2,2
1,2,1,1,1,450000.0,808650.0,31464.0,675000.0,4,8,5,2,2,0.072508,-14768,-426,-3241.0,-3409,1,2,1,1,3.0,1,1
1,2,2,2,0,90000.0,531000.0,29781.0,531000.0,4,3,2,5,2,0.015221,-21909,365243,-2319.0,-4279,2,2,1,1,2.0,2,2
1,2,2,2,0,225000.0,906228.0,46269.0,810000.0,4,1,2,5,2,0.030755,-15013,-3282,-2347.0,-4823,1,1,1,2,2.0,2,2
1,2,1,1,2,112500.0,1308964.5,42354.0,1143000.0,4,7,2,5,2,0.0038130000000000004,-14975,-7540,-7657.0,-4236,1,2,1,2,4.0,2,2
1,1,2,1,0,180000.0,942300.0,30528.0,675000.0,4,8,5,5,2,0.006305,-21552,-2672,-13057.0,-4188,1,2,1,1,2.0,3,3
1,1,1,1,0,360000.0,254700.0,20250.0,225000.0,4,7,2,5,2,0.018801,-18831,-1342,-8691.0,-2067,1,2,1,2,2.0,2,2
1,1,2,2,2,157500.0,239850.0,25447.5,225000.0,4,7,5,5,2,0.009549,-14252,-1281,-6024.0,-3427,1,1,1,2,4.0,2,2
1,2,1,1,1,247500.0,808650.0,26217.0,675000.0,4,7,2,3,2,0.008575,-15017,-639,-3996.0,-3979,1,2,1,2,2.0,2,2
1,1,1,1,0,112500.0,942300.0,30528.0,675000.0,5,7,2,5,2,0.009656999999999999,-19003,-5136,-5341.0,-2079,1,2,1,2,2.0,2,2
1,2,2,1,0,630000.0,900000.0,57519.0,900000.0,5,7,5,5,2,0.072508,-15023,-1481,-3.0,-2483,1,2,1,2,2.0,1,1
1,2,2,2,0,121500.0,302544.0,11533.5,198000.0,4,8,5,4,6,0.018029,-11223,-107,-5619.0,-3755,1,2,1,2,1.0,3,3
1,1,1,2,2,180000.0,640080.0,20929.5,450000.0,7,7,2,5,2,0.019101,-13754,-819,-256.0,-416,1,2,1,2,4.0,2,2
1,1,1,1,2,292500.0,1095817.5,43587.0,1008000.0,4,8,2,5,2,0.003069,-13299,-1559,-395.0,-4249,1,2,1,2,4.0,3,3
1,2,2,1,0,99000.0,518562.0,20695.5,463500.0,4,7,2,6,2,0.00702,-18929,-4145,-10610.0,-2482,1,2,1,2,1.0,2,2
1,1,1,1,0,247500.0,1971072.0,68643.0,1800000.0,4,7,5,5,2,0.006207,-14216,-365,-3183.0,-4423,1,1,1,2,2.0,2,2
1,2,2,2,0,90000.0,555273.0,14778.0,463500.0,5,1,5,5,2,0.00702,-11799,-1228,-334.0,-3678,1,2,1,2,2.0,2,2
1,2,2,1,1,153000.0,808650.0,26217.0,675000.0,5,7,2,4,2,0.015221,-18315,-497,-2883.0,-1862,1,1,1,2,2.0,2,2
2,1,1,2,2,180000.0,180000.0,9000.0,180000.0,7,7,2,2,6,0.020246,-12325,-638,-560.0,-4029,1,2,1,2,4.0,3,3
1,1,1,1,2,405000.0,2250000.0,59485.5,2250000.0,4,7,5,5,2,0.007114,-14966,-6158,-954.0,-4979,1,2,1,1,4.0,2,2
1,1,2,1,0,112500.0,178290.0,11034.0,157500.0,4,3,2,5,2,0.035792000000000004,-23721,365243,-3367.0,-5013,2,2,1,2,2.0,2,2
1,1,1,1,0,225000.0,888840.0,32053.5,675000.0,4,8,2,5,5,0.072508,-16719,-687,-8892.0,-240,1,2,1,2,2.0,1,1
1,1,2,2,0,112500.0,417024.0,25330.5,360000.0,5,3,2,4,2,0.025164,-13707,365243,-7809.0,-4436,2,2,1,2,1.0,2,2
